Detention,,,,,,,,,,Demurrage,,,,,,,,,
Port Name,Port Code,Line,Export- Import,container type,Standard Free Days,Day Slabs,Charge,Currency,-,Port Name,Port Code,Line,Export- Import,Container type,Standard Free Days,Day Slabs,Charge,Currency,Agent
-,-,safmarine,-,-,-,6/10,7000,NGN,-,-,-,safmarine,-,-,-,17-22,11600,NGN,Saqlaine
-,-,safmarine,-,-,-,11/16,9300,NGN,-,-,-,safmarine,-,-,-,23 onwards,13900,NGN,Saqlaine
-,-,safmarine,-,-,-,17-22,11600,NGN,-,-,-,safmarine,-,Dry40 & 40HC,5,1/5,0,NGN,Saqlaine
-,-,safmarine,-,-,-,23 onwards,13900,NGN,-,-,-,safmarine,-,-,-,6/10,10500,NGN,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,5,1/5,0,NGN,-,-,-,safmarine,-,-,-,11/16,14600,NGN,Saqlaine
-,-,safmarine,-,-,-,6/10,10500,NGN,-,-,-,safmarine,-,-,-,17-22,17500,NGN,Saqlaine
-,-,safmarine,-,-,-,11/16,14600,NGN,-,-,-,safmarine,-,-,-,23 onwards,20400,NGN,Saqlaine
-,-,safmarine,-,-,-,17-22,17500,NGN,-,-,-,safmarine,-,20' Reefer,3,1/3,0,NGN,Saqlaine
-,-,safmarine,-,-,-,23 onwards,20400,NGN,-,-,-,safmarine,-,-,-,4/6,12000,NGN,Saqlaine
-,-,safmarine,-,20' Reefer,3,1/3,0,NGN,-,-,-,safmarine,-,-,-,7 onwards,41600,NGN,Saqlaine
-,-,safmarine,-,-,-,4/6,12000,NGN,-,-,-,safmarine,-,40' Reefer,3,1/3,0,NGN,Saqlaine
-,-,safmarine,-,-,-,7 onwards,41600,NGN,-,-,-,safmarine,-,-,-,4/6,24000,NGN,Saqlaine
-,-,safmarine,-,40' Reefer,3,1/3,0,NGN,-,-,-,safmarine,-,-,-,7 onwards,83000,NGN,Saqlaine
-,-,safmarine,-,-,-,4/6,24000,NGN,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,7 onwards,83000,NGN,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Aqaba,JOAQJ,safmarine,export,20' Dry,10,1/10,0,USD,-,Aqaba,JOAQJ,safmarine,export,20' Dry,10,1/10,0,USD,Saqlaine
-,-,safmarine,-,-,-,Next 10 days,10,USD,-,-,-,safmarine,-,-,-,Next 10 days,10,USD,Saqlaine
-,-,safmarine,-,-,-,Thereafter,20,USD,-,-,-,safmarine,-,-,-,Thereafter,20,USD,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,10,1/10,0,USD,-,-,-,safmarine,-,Dry40 & 40HC,10,1/10,0,USD,Saqlaine
-,-,safmarine,-,-,-,Next 10 days,20,USD,-,-,-,safmarine,-,-,-,Next 10 days,20,USD,Saqlaine
-,-,safmarine,-,-,-,Thereafter,40,USD,-,-,-,safmarine,-,-,-,Thereafter,40,USD,Saqlaine
-,-,safmarine,-,20 reefer,7,1/7,0,USD,-,-,-,safmarine,-,20 reefer,7,1/7,0,USD,Saqlaine
-,-,safmarine,-,-,-,Next 8 days,25,USD,-,-,-,safmarine,-,-,-,Next 8 days,25,USD,Saqlaine
-,-,safmarine,-,-,-,Next 6 days,50,USD,-,-,-,safmarine,-,-,-,Next 6 days,50,USD,Saqlaine
-,-,safmarine,-,-,-,Thereafter,100,USD,-,-,-,safmarine,-,-,-,Thereafter,100,USD,Saqlaine
-,-,safmarine,-,40' reefer,7,1/7,0,USD,-,-,-,safmarine,-,40' reefer,7,1/7,0,USD,Saqlaine
-,-,safmarine,-,-,-,Next 8 days,50,USD,-,-,-,safmarine,-,-,-,Next 8 days,50,USD,Saqlaine
-,-,safmarine,-,-,-,Next 6 days,100,USD,-,-,-,safmarine,-,-,-,Next 6 days,100,USD,Saqlaine
-,-,safmarine,-,-,-,Thereafter,200,USD,-,-,-,safmarine,-,-,-,Thereafter,200,USD,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Aqaba,JOAQJ,safmarine,import,20' dry,10,1/10,0,USD,-,Aqaba,JOAQJ,safmarine,import,20' dry,10,1/10,0,USD,Saqlaine
-,-,safmarine,-,-,-,11/18,10,USD,-,-,-,safmarine,-,-,-,11/18,10,USD,Saqlaine
-,-,safmarine,-,-,-,19 onwards,20,USD,-,-,-,safmarine,-,-,-,19 onwards,20,USD,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,10,1/10,0,USD,-,-,-,safmarine,-,Dry40 & 40HC,10,1/10,0,USD,Saqlaine
-,-,safmarine,-,-,-,11/18,20,USD,-,-,-,safmarine,-,-,-,11/18,20,USD,Saqlaine
-,-,safmarine,-,-,-,19 onwards,40,USD,-,-,-,safmarine,-,-,-,19 onwards,40,USD,Saqlaine
-,-,safmarine,-,20' reefer,5,1/5,0,USD,-,-,-,safmarine,-,20' reefer,5,1/5,0,USD,Saqlaine
-,-,safmarine,-,-,-,6/11,35,USD,-,-,-,safmarine,-,-,-,6/11,35,USD,Saqlaine
-,-,safmarine,-,-,-,12 onwards,65,USD,-,-,-,safmarine,-,-,-,12 onwards,65,USD,Saqlaine
-,-,safmarine,-,40' reefer,5,1/5,0,USD,-,-,-,safmarine,-,40' reefer,5,1/5,0,USD,Saqlaine
-,-,safmarine,-,-,-,6/11,70,USD,-,-,-,safmarine,-,-,-,6/11,70,USD,Saqlaine
-,-,safmarine,-,-,-,12 onwards,127,USD,-,-,-,safmarine,-,-,-,12 onwards,127,USD,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bandar Abbas,IRBND,safmarine,import,20' dry,10,1/10,0,IRR,-,Bandar Abbas,IRBND,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,11/20,130000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,21-30,190000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,31-40,320000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,41-end,500000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,10,1/10,0,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,11/20,260000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,21-30,380000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,31-40,640000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,41-end,1000000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,20' reefer,4,1-4,0,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,5/15,390000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,16-25,570000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,26-35,960000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,36-end,1500000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,40' reefer,4,1-4,0,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,5/15,780000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,16-25,1140000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,26-35,1920000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,36-end,3000000,IRR,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bangkok (PAT Terminal-Khlong Toei Terminal),THBKK,safmarine,export,20' Dry,6,1/6,0,THB,-,Bangkok (PAT Terminal-Khlong Toei Terminal),THBKK,safmarine,export,20' Dry,6,1/6,0,-,Saqlaine
-,-,safmarine,-,-,-,7/11,250,THB,-,-,-,safmarine,-,-,-,7/11,400,-,Saqlaine
-,-,safmarine,-,-,-,12/29,900,THB,-,-,-,safmarine,-,-,-,12/29,1300,-,Saqlaine
-,-,safmarine,-,-,-,30 onwards,1300,THB,-,-,-,safmarine,-,-,-,30 onwards,1900,-,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,6,1/6,0,THB,-,-,-,safmarine,-,Dry40 & 40HC,6,1/6,0,-,Saqlaine
-,-,safmarine,-,-,-,7/11,400,THB,-,-,-,safmarine,-,-,-,7/11,60,-,Saqlaine
-,-,safmarine,-,-,-,12/29,1300,THB,-,-,-,safmarine,-,-,-,12/29,1600,-,Saqlaine
-,-,safmarine,-,-,-,30 onwards,2000,THB,-,-,-,safmarine,-,-,-,30 onwards,3200,-,Saqlaine
-,-,safmarine,-,20'reefer,6,1/6,0,THB,-,-,-,safmarine,-,20'reefer,6,1/6,0,-,Saqlaine
-,-,safmarine,-,-,-,7/11,550,THB,-,-,-,safmarine,-,-,-,7/11,2300,-,Saqlaine
-,-,safmarine,-,-,-,12/29,1950,THB,-,-,-,safmarine,-,-,-,12/29,2500,-,Saqlaine
-,-,safmarine,-,-,-,30 onwards,3400,THB,-,-,-,safmarine,-,-,-,30 onwards,5200,-,Saqlaine
-,-,safmarine,-,40'reefer,6,1/6,0,THB,-,-,-,safmarine,-,40'reefer,6,1/6,0,-,Saqlaine
-,-,safmarine,-,-,-,7/11,550,THB,-,-,-,safmarine,-,-,-,7/11,2700,-,Saqlaine
-,-,safmarine,-,-,-,12/29,1950,THB,-,-,-,safmarine,-,-,-,12/29,3800,-,Saqlaine
-,-,safmarine,-,-,-,30 onwards,3400,THB,-,-,-,safmarine,-,-,-,30 onwards,5200,-,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bangkok (PAT Terminal-Khlong Toei Terminal),THBKK,safmarine,Import,20' dry,3,1/3,0,THB,-,Bangkok (PAT Terminal-Khlong Toei Terminal),THBKK,safmarine,Import,20' dry,5,1/5,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,800,THB,-,-,-,safmarine,-,-,-,6/11,800,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,1400,THB,-,-,-,safmarine,-,-,-,12/20,1400,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,3100,THB,-,-,-,safmarine,-,-,-,21 onwards,3100,THB,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,3,1/3,0,THB,-,-,-,safmarine,-,Dry40 & 40HC,5,1/5,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1200,THB,-,-,-,safmarine,-,-,-,6/11,1200,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,2000,THB,-,-,-,safmarine,-,-,-,12/20,2000,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,4700,THB,-,-,-,safmarine,-,-,-,21 onwards,4700,THB,Saqlaine
-,-,safmarine,-,20'reefer,3,1/3,0,THB,-,-,-,safmarine,-,20 reefer,4,1/4,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1500,THB,-,-,-,safmarine,-,-,-,5/7,1700,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,0,THB,-,-,-,safmarine,-,-,-,8/13,2250,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,3400,THB,-,-,-,safmarine,-,-,-,14 onwards,2800,THB,Saqlaine
-,-,safmarine,-,40' reefer,3,1/3,0,THB,-,-,-,safmarine,-,40' reefer,4,1/4,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1900,THB,-,-,-,safmarine,-,-,-,5/7,2150,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,2650,THB,-,-,-,safmarine,-,-,-,8/13,2650,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,4800,THB,-,-,-,safmarine,-,-,-,14 onwards,2850,THB,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bangkok Modern Terminal,THBMT,safmarine,export,20' Dry,6,1/6,0,THB,-,Bangkok Modern Terminal,THBMT,safmarine,export,20' Dry,6,1/6,0,THB,Saqlaine
-,-,safmarine,-,-,-,7/11,250,THB,-,-,-,safmarine,-,-,-,7/11,250,THB,Saqlaine
-,-,safmarine,-,-,-,12/29,900,THB,-,-,-,safmarine,-,-,-,12/29,900,THB,Saqlaine
-,-,safmarine,-,-,-,30 onwards,1300,THB,-,-,-,safmarine,-,-,-,30 onwards,1300,THB,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,6,1/6,0,THB,-,-,-,safmarine,-,Dry40 & 40HC,6,1/6,0,THB,Saqlaine
-,-,safmarine,-,-,-,7/11,400,THB,-,-,-,safmarine,-,-,-,7/11,400,THB,Saqlaine
-,-,safmarine,-,-,-,12/29,1300,THB,-,-,-,safmarine,-,-,-,12/29,1300,THB,Saqlaine
-,-,safmarine,-,-,-,30 onwards,2000,THB,-,-,-,safmarine,-,-,-,30 onwards,2000,THB,Saqlaine
-,-,safmarine,-,20'reefer,6,1/6,0,THB,-,-,-,safmarine,-,20'reefer,6,1/6,0,THB,Saqlaine
-,-,safmarine,-,-,-,7/11,550,THB,-,-,-,safmarine,-,-,-,7/11,550,THB,Saqlaine
-,-,safmarine,-,-,-,12/29,1950,THB,-,-,-,safmarine,-,-,-,12/29,1950,THB,Saqlaine
-,-,safmarine,-,-,-,30 onwards,3400,THB,-,-,-,safmarine,-,-,-,30 onwards,3400,THB,Saqlaine
-,-,safmarine,-,40'reefer,6,1/6,0,THB,-,-,-,safmarine,-,40'reefer,6,1/6,0,THB,Saqlaine
-,-,safmarine,-,-,-,7/11,550,THB,-,-,-,safmarine,-,-,-,7/11,550,THB,Saqlaine
-,-,safmarine,-,-,-,12/29,1950,THB,-,-,-,safmarine,-,-,-,12/29,1950,THB,Saqlaine
-,-,safmarine,-,-,-,30 onwards,3400,THB,-,-,-,safmarine,-,-,-,30 onwards,3400,THB,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bangkok Modern Terminal,THBMT,safmarine,Import,20' dry,3,1/3,0,THB,-,Bangkok Modern Terminal,THBMT,safmarine,Import,20' dry,3,1/3,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,800,THB,-,-,-,safmarine,-,-,-,4/11,800,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,1400,THB,-,-,-,safmarine,-,-,-,12/20,1400,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,3100,THB,-,-,-,safmarine,-,-,-,21 onwards,3100,THB,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,3,1/3,0,THB,-,-,-,safmarine,-,Dry40 & 40HC,3,1/3,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1200,THB,-,-,-,safmarine,-,-,-,4/11,1200,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,2000,THB,-,-,-,safmarine,-,-,-,12/20,2000,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,4700,THB,-,-,-,safmarine,-,-,-,21 onwards,4700,THB,Saqlaine
-,-,safmarine,-,20'reefer,3,1/3,0,THB,-,-,-,safmarine,-,20'reefer,3,1/3,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1500,THB,-,-,-,safmarine,-,-,-,4/11,1500,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,0,THB,-,-,-,safmarine,-,-,-,12/20,0,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,3400,THB,-,-,-,safmarine,-,-,-,21 onwards,3400,THB,Saqlaine
-,-,safmarine,-,40' reefer,3,1/3,0,THB,-,-,-,safmarine,-,40' reefer,3,1/3,0,THB,Saqlaine
-,-,safmarine,-,-,-,4/11,1900,THB,-,-,-,safmarine,-,-,-,4/11,1900,THB,Saqlaine
-,-,safmarine,-,-,-,12/20,2650,THB,-,-,-,safmarine,-,-,-,12/20,2650,THB,Saqlaine
-,-,safmarine,-,-,-,21 onwards,4800,THB,-,-,-,safmarine,-,-,-,21 onwards,4800,THB,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Barcelona,ESBCN,safmarine,export,20' Dry,10,0-10,0,EUR,-,Barcelona,ESBCN,safmarine,export,20' Dry,10,0-10,0,EUR,Saqlaine
-,-,safmarine,-,-,-,11/15,5,EUR,-,-,-,safmarine,-,-,-,11/15,5,EUR,Saqlaine
-,-,safmarine,-,-,-,as from day 16,10,EUR,-,-,-,safmarine,-,-,-,16-20,10,EUR,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,10,0-10,0,EUR,-,-,-,safmarine,-,-,-,21 onwards,20,EUR,Saqlaine
-,-,safmarine,-,-,-,11/15,10,EUR,-,-,-,safmarine,-,Dry40 & 40HC,10,0-10,0,EUR,Saqlaine
-,-,safmarine,-,-,-,as from day 16,20,EUR,-,-,-,safmarine,-,-,-,11/15,10,EUR,Saqlaine
-,-,safmarine,-,20' Reefer,5,0-5,0,EUR,-,-,-,safmarine,-,-,-,16-20,20,EUR,Saqlaine
-,-,safmarine,-,-,-,6/8,60,EUR,-,-,-,safmarine,-,-,-,21 onwards,30,EUR,Saqlaine
-,-,safmarine,-,-,-,9 onwards,70,EUR,-,-,-,safmarine,-,20' Reefer,5,0-5,0,EUR,Saqlaine
-,-,safmarine,-,40' Reefer,5,0-5,0,EUR,-,-,-,safmarine,-,-,-,6/8,70,EUR,Saqlaine
-,-,safmarine,-,-,-,6/8,60,EUR,-,-,-,safmarine,-,-,-,9 onwards,125,EUR,Saqlaine
-,-,safmarine,-,-,-,9 onwards,70,EUR,-,-,-,safmarine,-,40' Reefer,5,0-5,0,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,6/8,70,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,9 onwards,125,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Barcelona,ESBCN,safmarine,import,20' Dry,7,0-7,0,EUR,-,Barcelona,ESBCN,safmarine,import,20' Dry,7,0-7,0,EUR,Saqlaine
-,-,safmarine,-,-,-,8/14,18,EUR,-,-,-,safmarine,-,-,-,8/14,18,EUR,Saqlaine
-,-,safmarine,-,-,-,15-21,34,EUR,-,-,-,safmarine,-,-,-,15-21,34,EUR,Saqlaine
-,-,safmarine,-,-,-,From day 22,54,EUR,-,-,-,safmarine,-,-,-,From day 22,54,EUR,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,7,0-7,0,EUR,-,-,-,safmarine,-,Dry40 & 40HC,7,0-7,0,EUR,Saqlaine
-,-,safmarine,-,-,-,8/14,36,EUR,-,-,-,safmarine,-,-,-,8/14,36,EUR,Saqlaine
-,-,safmarine,-,-,-,15-21,62,EUR,-,-,-,safmarine,-,-,-,15-21,62,EUR,Saqlaine
-,-,safmarine,-,-,-,From day 22,82,EUR,-,-,-,safmarine,-,-,-,From day 22,82,EUR,Saqlaine
-,-,safmarine,-,20' Reefer,4,0-4,0,EUR,-,-,-,safmarine,-,20' Reefer,4,0-4,0,EUR,Saqlaine
-,-,safmarine,-,-,-,5/8,90,EUR,-,-,-,safmarine,-,-,-,5/8,90,EUR,Saqlaine
-,-,safmarine,-,-,-,8+,100,EUR,-,-,-,safmarine,-,-,-,8+,100,EUR,Saqlaine
-,-,safmarine,-,40' Reefer,4,0-4,0,EUR,-,-,-,safmarine,-,40' Reefer,4,0-4,0,EUR,Saqlaine
-,-,safmarine,-,-,-,5/8,100,EUR,-,-,-,safmarine,-,-,-,5/8,100,EUR,Saqlaine
-,-,safmarine,-,-,-,8+,150,EUR,-,-,-,safmarine,-,-,-,8+,150,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Belawan,IDBLW,safmarine,export,20' dry,6,1/6,0,USD,-,Belawan,IDBLW,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,7/11,40,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,12 onwards,50,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,6,1/6,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,7/11,60,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,12 onwards,70,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,20' reefer,4,1-4,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,5/9,50,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,10 onwards,90,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,40' reefer,4,1-4,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,5/9,70,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,10 onwards,130,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Belawan,IDBLW,safmarine,import,20' dry,7,1/7,0,USD,-,Belawan,IDBLW,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,8/12,30,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,13-17,50,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,18 onwards,70,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,7,1/7,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,8/12,40,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,13-17,70,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,18 onwards,90,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,20' reefer,5,1/5,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,6/10,50,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,11 onwards,90,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,40'reefer,5,1/5,0,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,6/10,70,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
-,-,safmarine,-,-,-,11 onwards,130,USD,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bilbao,ESBIO,safmarine,export,20' Dry,10,0-10,0,EUR,-,Bilbao,ESBIO,safmarine,export,20' Dry,10,0-10,0,EUR,Saqlaine
-,-,safmarine,-,-,-,11/15,5,EUR,-,-,-,safmarine,-,-,-,11/15,5,EUR,Saqlaine
-,-,safmarine,-,-,-,as from day 16,10,EUR,-,-,-,safmarine,-,-,-,16-20,10,EUR,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,10,0-10,0,EUR,-,-,-,safmarine,-,-,-,21 onwards,20,EUR,Saqlaine
-,-,safmarine,-,-,-,11/15,10,EUR,-,-,-,safmarine,-,Dry40 & 40HC,10,0-10,0,EUR,Saqlaine
-,-,safmarine,-,-,-,as from day 16,20,EUR,-,-,-,safmarine,-,-,-,11/15,10,EUR,Saqlaine
-,-,safmarine,-,20' Reefer,5,0-5,0,EUR,-,-,-,safmarine,-,-,-,16-20,20,EUR,Saqlaine
-,-,safmarine,-,-,-,6/8,60,EUR,-,-,-,safmarine,-,-,-,21 onwards,30,EUR,Saqlaine
-,-,safmarine,-,-,-,9 onwards,70,EUR,-,-,-,safmarine,-,20' Reefer,5,0-5,0,EUR,Saqlaine
-,-,safmarine,-,40' Reefer,5,0-5,0,EUR,-,-,-,safmarine,-,-,-,6/8,70,EUR,Saqlaine
-,-,safmarine,-,-,-,6/8,60,EUR,-,-,-,safmarine,-,-,-,9 onwards,125,EUR,Saqlaine
-,-,safmarine,-,-,-,9 onwards,70,EUR,-,-,-,safmarine,-,40' Reefer,5,0-5,0,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,6/8,70,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,9 onwards,125,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bilbao,ESBIO,safmarine,import,20' Dry,7,0-7,0,EUR,-,Bilbao,ESBIO,safmarine,import,20' Dry,7,0-7,0,EUR,Saqlaine
-,-,safmarine,-,-,-,8/14,18,EUR,-,-,-,safmarine,-,-,-,8/14,18,EUR,Saqlaine
-,-,safmarine,-,-,-,15-21,34,EUR,-,-,-,safmarine,-,-,-,15-21,34,EUR,Saqlaine
-,-,safmarine,-,-,-,From day 22,54,EUR,-,-,-,safmarine,-,-,-,From day 22,54,EUR,Saqlaine
-,-,safmarine,-,Dry40 & 40HC,7,0-7,0,EUR,-,-,-,safmarine,-,Dry40 & 40HC,7,0-7,0,EUR,Saqlaine
-,-,safmarine,-,-,-,8/14,36,EUR,-,-,-,safmarine,-,-,-,8/14,36,EUR,Saqlaine
-,-,safmarine,-,-,-,15-21,62,EUR,-,-,-,safmarine,-,-,-,15-21,62,EUR,Saqlaine
-,-,safmarine,-,-,-,From day 22,82,EUR,-,-,-,safmarine,-,-,-,From day 22,82,EUR,Saqlaine
-,-,safmarine,-,20' Reefer,4,0-4,0,EUR,-,-,-,safmarine,-,20' Reefer,4,0-4,0,EUR,Saqlaine
-,-,safmarine,-,-,-,5/8,90,EUR,-,-,-,safmarine,-,-,-,5/8,90,EUR,Saqlaine
-,-,safmarine,-,-,-,8+,100,EUR,-,-,-,safmarine,-,-,-,8+,100,EUR,Saqlaine
-,-,safmarine,-,40' Reefer,4,0-4,0,EUR,-,-,-,safmarine,-,40' Reefer,4,0-4,0,EUR,Saqlaine
-,-,safmarine,-,-,-,5/8,100,EUR,-,-,-,safmarine,-,-,-,5/8,100,EUR,Saqlaine
-,-,safmarine,-,-,-,8+,150,EUR,-,-,-,safmarine,-,-,-,8+,150,EUR,Saqlaine
-,-,safmarine,-,-,-,-,-,-,-,-,-,safmarine,-,-,-,-,-,-,Saqlaine
Bintulu,MYBTU,safmarine,export,20' dry,8,1/8,0,MYR,-,Bintulu,MYBTU,safmarine,export,20' dry,8,1/8,0,MYR,Saqlaine
-,-,safmarine,-,-,-,9/10,42,MYR,-,-,-,safmarine,-,-,-,9/10,42,MYR,Saqlaine
-,-,safmarine,-,-,-,11 onwards,85,MYR,-,-,-,safmarine,-,-,-,11 onwards,85,MYR,Saqlaine
